StationId	DataType	FileName	Id	Lat	Long	Scenario	Constituent	SDate	EDate	YrCount	Value	Sum	Jan	Feb	Mar	Apr	May	Jun	Jul	Aug	Sep	Oct	Nov	Dec	StaNam
11080	WdmFinal	al011080.wdm	9	31.141	-87.048	COMPUTED	PMET	'1978/01/01'	'2006/12/31'	29	66.3	66.3	0.085	0.129	0.186	0.209	0.237	0.246	0.233	0.231	0.216	0.169	0.135	0.101	BREWTON 3 ENE
11084	WdmFinal	al011084.wdm	9	31.058	-87.055	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	67.54	67.4	0.087	0.133	0.188	0.214	0.241	0.248	0.235	0.236	0.220	0.170	0.137	0.103	BREWTON 3 SSE
11099	WdmFinal	al011099.wdm	9	34.979	-85.801	COMPUTED	PMET	'1983/01/01'	'2006/12/31'	24	56.89	56.89	0.051	0.090	0.156	0.207	0.214	0.231	0.237	0.218	0.185	0.124	0.091	0.063	BRIDGEPORT 5 NW
11301	WdmFinal	al011301.wdm	9	32.029	-87.317	COMPUTED	PMET	'1970/01/01'	'2001/12/31'	32	65.37	65.47	0.065	0.116	0.182	0.213	0.244	0.256	0.251	0.237	0.216	0.164	0.120	0.085	CAMDEN 3 NW
11324	WdmFinal	al011324.wdm	9	32.824	-85.656	COMPUTED	PMET	'1992/01/01'	'2000/12/31'	9	64.82	64.83	0.073	0.114	0.185	0.221	0.240	0.239	0.255	0.236	0.213	0.149	0.118	0.085	CAMP HILL 2 NW
11525	WdmFinal	al011525.wdm	9	32.866	-87.238	COMPUTED	PMET	'1975/01/01'	'2006/12/31'	32	64.98	64.98	0.091	0.125	0.182	0.214	0.231	0.242	0.252	0.229	0.209	0.151	0.118	0.088	CENTREVILLE 6 SW
11566	WdmFinal	al011566.wdm	9	31.471	-88.25	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	73.03	71.98	0.091	0.142	0.207	0.245	0.262	0.261	0.266	0.241	0.230	0.173	0.141	0.105	CHATOM
11620	WdmFinal	al011620.wdm	9	33.282	-86.344	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	73.44	72.89	0.094	0.143	0.210	0.260	0.263	0.263	0.278	0.254	0.226	0.164	0.135	0.104	CHILDERSBURG WATER PLANT
11694	WdmFinal	al011694.wdm	9	32.82	-86.652	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	71.24	71.3	0.095	0.138	0.194	0.227	0.254	0.268	0.281	0.256	0.231	0.166	0.130	0.099	CLANTON
11725	WdmFinal	al011725.wdm	9	31.884	-85.479	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	66.69	66.38	0.083	0.126	0.185	0.226	0.250	0.250	0.245	0.231	0.210	0.158	0.121	0.093	CLAYTON
11803	WdmFinal	al011803.wdm	9	30.388	-88.228	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	70.18	69.55	0.078	0.124	0.197	0.242	0.257	0.243	0.229	0.223	0.228	0.198	0.154	0.110	CODEN
12096	WdmFinal	al012096.wdm	9	34.193	-86.797	COMPUTED	PMET	'1995/01/01'	'2006/12/31'	12	66.12	66.12	0.062	0.103	0.194	0.237	0.250	0.241	0.260	0.239	0.222	0.154	0.119	0.087	CULLMAN NAHS
12124	WdmFinal	al012124.wdm	9	32.862	-85.736	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	69.79	69.79	0.080	0.122	0.197	0.231	0.250	0.262	0.273	0.251	0.226	0.167	0.133	0.098	DADEVILLE 2
12172	WdmFinal	al012172.wdm	9	30.25	-88.083	COMPUTED	PMET	'1976/01/01'	'2006/12/31'	31	74.75	74.75	0.085	0.133	0.211	0.254	0.273	0.258	0.254	0.241	0.248	0.211	0.165	0.120	DAUPHIN ISLAND #2
12209	WdmFinal	al012209.wdm	9	34.566	-86.954	COMPUTED	PMET	'1999/01/01'	'2006/12/31'	8	69.25	69.25	0.068	0.112	0.209	0.248	0.253	0.250	0.265	0.250	0.225	0.161	0.131	0.101	DECATUR 5SE
12245	WdmFinal	al012245.wdm	9	32.519	-87.879	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	66.94	66.99	0.093	0.127	0.183	0.221	0.239	0.250	0.262	0.239	0.217	0.156	0.121	0.090	DEMOPOLIS LOCK AND DAM
12675	WdmFinal	al012675.wdm	9	31.315	-85.88	COMPUTED	PMET	'1972/01/01'	'2005/11/30'	33.92	67.63	67.55	0.089	0.132	0.193	0.232	0.253	0.246	0.244	0.231	0.214	0.163	0.123	0.097	ENTERPRISE 2 W
12730	WdmFinal	al012730.wdm	9	32.009	-85.092	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	60.32	60.27	0.071	0.115	0.181	0.210	0.228	0.226	0.216	0.204	0.190	0.147	0.107	0.082	EUFAULA WILDLIFE REF
12813	WdmFinal	al012813.wdm	9	30.547	-87.881	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	69.53	69.95	0.091	0.135	0.197	0.224	0.250	0.253	0.249	0.240	0.220	0.184	0.149	0.104	FAIRHOPE 2 NE
12883	WdmFinal	al012883.wdm	9	33.685	-87.822	COMPUTED	PMET	'1986/01/01'	'2006/12/31'	21	62.98	62.98	0.062	0.106	0.174	0.227	0.232	0.230	0.257	0.227	0.210	0.146	0.116	0.079	FAYETTE
13154	WdmFinal	al013154.wdm	9	34.022	-85.988	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	57.46	57.59	0.047	0.098	0.157	0.204	0.209	0.227	0.235	0.219	0.191	0.130	0.098	0.074	GADSDEN
13160	WdmFinal	al013160.wdm	9	32.835	-88.134	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	66.53	66.33	0.091	0.123	0.180	0.215	0.240	0.250	0.260	0.241	0.216	0.155	0.118	0.087	GAINESVILLE LOCK
13251	WdmFinal	al013251.wdm	9	31.038	-85.871	COMPUTED	PMET	'1977/01/01'	'2006/12/31'	30	80.04	80.04	0.132	0.184	0.257	0.281	0.282	0.268	0.257	0.245	0.238	0.195	0.154	0.138	GENEVA NO 2
13519	WdmFinal	al013519.wdm	9	31.795	-86.615	COMPUTED	PMET	'1972/01/01'	'2005/12/31'	34	63.31	63.31	0.061	0.105	0.174	0.214	0.238	0.243	0.251	0.237	0.210	0.149	0.116	0.080	GREENVILLE
13573	WdmFinal	al013573.wdm	9	34.334	-86.33	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	69.34	69.95	0.064	0.114	0.201	0.253	0.257	0.275	0.267	0.247	0.223	0.163	0.134	0.098	GUNTERSVILLE
13575	WdmFinal	al013575.wdm	9	34.335	-86.329	COMPUTED	PMET	'1996/01/01'	'2006/12/31'	11	70.11	70.12	0.066	0.110	0.205	0.253	0.263	0.258	0.271	0.252	0.228	0.166	0.131	0.097	GUNTERSVILLE NO 2
13620	WdmFinal	al013620.wdm	9	34.231	-87.635	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	67.77	67.77	0.083	0.121	0.194	0.247	0.239	0.255	0.259	0.247	0.201	0.153	0.125	0.099	HALEYVILLE
13645	WdmFinal	al013645.wdm	9	34.097	-87.991	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	64	63.91	0.076	0.110	0.178	0.231	0.226	0.248	0.251	0.230	0.194	0.144	0.116	0.091	HAMILTON 3 S
13761	WdmFinal	al013761.wdm	9	31.362	-85.34	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	64.57	65.47	0.084	0.127	0.185	0.231	0.249	0.242	0.235	0.224	0.204	0.158	0.120	0.090	HEADLAND
13775	WdmFinal	al013775.wdm	9	33.648	-85.601	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	56.08	56.31	0.048	0.096	0.157	0.202	0.208	0.218	0.226	0.212	0.183	0.127	0.097	0.073	HEFLIN
13816	WdmFinal	al013816.wdm	9	31.87	-86.254	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	60.4	61.05	0.058	0.100	0.162	0.207	0.232	0.238	0.239	0.229	0.205	0.146	0.112	0.075	HIGHLAND HOME
14064	WdmFinal	al014064.wdm	9	34.644	-86.786	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	67.9	67.9	0.061	0.113	0.196	0.249	0.250	0.261	0.262	0.243	0.215	0.158	0.127	0.094	HUNTSVILLE INTL AP
14209	WdmFinal	al014209.wdm	9	33.817	-85.766	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	60.6	60.6	0.054	0.110	0.175	0.215	0.220	0.232	0.242	0.223	0.194	0.137	0.105	0.082	JACKSONVILLE
14226	WdmFinal	al014226.wdm	9	33.905	-87.315	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	60.91	60.92	0.056	0.103	0.165	0.217	0.225	0.232	0.244	0.223	0.202	0.142	0.113	0.077	JASPER
14502	WdmFinal	al014502.wdm	9	32.907	-85.434	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	66.98	67.64	0.079	0.119	0.190	0.227	0.244	0.257	0.257	0.244	0.218	0.162	0.131	0.093	LAFAYETTE 2 W
14798	WdmFinal	al014798.wdm	9	32.581	-88.19	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	67.71	67.54	0.087	0.129	0.188	0.221	0.248	0.254	0.270	0.243	0.218	0.151	0.118	0.089	LIVINGSTON
15121	WdmFinal	al015121.wdm	9	32.471	-87.231	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	65.85	66.55	0.093	0.129	0.183	0.220	0.242	0.245	0.258	0.236	0.213	0.155	0.121	0.089	MARION JUNCTION 2 NE
15439	WdmFinal	al015439.wdm	9	32.442	-85.889	COMPUTED	PMET	'1980/01/01'	'2006/12/31'	27	72.05	72.05	0.096	0.141	0.198	0.231	0.258	0.262	0.287	0.253	0.230	0.169	0.133	0.105	MILSTEAD
15478	WdmFinal	al015478.wdm	9	30.688	-88.246	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	80.26	80.25	0.120	0.170	0.245	0.262	0.279	0.273	0.269	0.255	0.239	0.215	0.170	0.139	MOBILE REGIONAL AP
15550	WdmFinal	al015550.wdm	9	32.3	-86.408	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	73.35	73.35	0.101	0.150	0.205	0.238	0.260	0.267	0.279	0.260	0.231	0.172	0.136	0.109	MONTGOMERY DANNELLY FIELD
15553	WdmFinal	al015553.wdm	9	32.26	-86.218	COMPUTED	PMET	'1999/01/01'	'2005/12/31'	7	71.23	71.23	0.103	0.144	0.205	0.238	0.263	0.241	0.264	0.248	0.232	0.158	0.137	0.105	MONTGOMERY 6SW
15635	WdmFinal	al015635.wdm	9	34.486	-87.293	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	65.58	65.76	0.080	0.114	0.183	0.237	0.235	0.253	0.254	0.235	0.197	0.152	0.123	0.095	MOULTON 2
15749	WdmFinal	al015749.wdm	9	34.744	-87.6	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	78.85	79.89	0.104	0.149	0.237	0.293	0.278	0.300	0.306	0.273	0.232	0.171	0.152	0.127	MUSCLE SHOALS AP
16121	WdmFinal	al016121.wdm	9	33.948	-86.469	COMPUTED	PMET	'1970/01/01'	'2004/12/31'	35	70.78	70.79	0.087	0.132	0.198	0.247	0.254	0.263	0.280	0.256	0.224	0.159	0.126	0.096	ONEONTA
16129	WdmFinal	al016129.wdm	9	32.659	-85.449	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	66.52	66.19	0.074	0.114	0.180	0.222	0.241	0.251	0.255	0.242	0.214	0.160	0.130	0.090	OPELIKA
16478	WdmFinal	al016478.wdm	9	33.691	-86.685	COMPUTED	PMET	'1981/01/01'	'2006/12/31'	26	71.36	71.36	0.092	0.134	0.205	0.256	0.257	0.251	0.277	0.257	0.228	0.160	0.127	0.098	PINSON
16988	WdmFinal	al016988.wdm	9	30.565	-87.702	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	69.55	68.88	0.089	0.134	0.196	0.219	0.245	0.248	0.240	0.236	0.221	0.183	0.146	0.103	ROBERTSDALE
17020	WdmFinal	al017020.wdm	9	32.871	-86.176	COMPUTED	PMET	'2001/01/01'	'2006/12/31'	6	70.45	70.44	0.102	0.135	0.203	0.231	0.245	0.253	0.279	0.243	0.226	0.158	0.132	0.105	ROCKFORD 3 ESE
17025	WdmFinal	al017025.wdm	9	33.158	-85.291	COMPUTED	PMET	'2001/01/01'	'2006/12/31'	6	67.05	67.04	0.082	0.111	0.188	0.227	0.248	0.242	0.255	0.242	0.220	0.157	0.133	0.094	ROCK MILLS
17131	WdmFinal	al017131.wdm	9	34.51	-87.732	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	65.17	65.22	0.078	0.110	0.181	0.234	0.230	0.254	0.254	0.236	0.198	0.147	0.119	0.097	RUSSELLVILLE NO 2
17157	WdmFinal	al017157.wdm	9	34.174	-86.813	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	67.7	67.42	0.061	0.110	0.191	0.247	0.248	0.261	0.262	0.241	0.217	0.157	0.126	0.091	SAINT BERNARD
17207	WdmFinal	al017207.wdm	9	34.288	-85.968	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	55.25	55.8	0.048	0.088	0.151	0.202	0.210	0.232	0.234	0.208	0.182	0.123	0.089	0.064	SAND MT SUBSTATION
17304	WdmFinal	al017304.wdm	9	34.674	-86.054	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	56.67	56.6	0.048	0.089	0.149	0.202	0.211	0.236	0.241	0.216	0.185	0.125	0.090	0.065	SCOTTSBORO
17366	WdmFinal	al017366.wdm	9	32.41	-87.015	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	74.88	74.5	0.100	0.149	0.207	0.241	0.265	0.281	0.286	0.264	0.236	0.174	0.135	0.106	SELMA
17955	WdmFinal	al017955.wdm	9	33.752	-87.048	COMPUTED	PMET	'1993/01/01'	'2003/12/31'	11	70.57	70.56	0.088	0.135	0.190	0.252	0.259	0.249	0.282	0.257	0.222	0.156	0.127	0.099	SUMITON
17999	WdmFinal	al017999.wdm	9	33.205	-86.211	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	72.32	72.48	0.093	0.143	0.211	0.257	0.261	0.262	0.275	0.253	0.227	0.164	0.132	0.101	SYLACAUGA 4 NE
18024	WdmFinal	al018024.wdm	9	33.416	-86.135	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	58.53	58.34	0.050	0.104	0.166	0.209	0.215	0.225	0.229	0.214	0.190	0.132	0.102	0.078	TALLADEGA
18178	WdmFinal	al018178.wdm	9	31.541	-87.883	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	68.35	68.35	0.072	0.124	0.189	0.220	0.250	0.256	0.265	0.250	0.229	0.169	0.126	0.093	THOMASVILLE
18209	WdmFinal	al018209.wdm	9	32.921	-86.671	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	75.27	75.27	0.098	0.150	0.221	0.265	0.269	0.273	0.284	0.260	0.232	0.170	0.140	0.109	THORSBY EXP STATION
18323	WdmFinal	al018323.wdm	9	31.808	-85.972	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	63.42	63.39	0.061	0.105	0.169	0.213	0.240	0.244	0.247	0.239	0.213	0.151	0.117	0.080	TROY
18380	WdmFinal	al018380.wdm	9	33.222	-87.609	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	66.23	65.94	0.065	0.114	0.182	0.234	0.246	0.247	0.257	0.238	0.217	0.154	0.125	0.086	TUSCALOOSA ACFD
18385	WdmFinal	al018385.wdm	9	33.21	-87.594	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	70.49	70.49	0.077	0.131	0.198	0.249	0.258	0.255	0.270	0.246	0.223	0.162	0.142	0.103	TUSCALOOSA OLIVER DAM
18438	WdmFinal	al018438.wdm	9	32.014	-85.746	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	64.63	65.13	0.083	0.123	0.179	0.219	0.245	0.251	0.241	0.230	0.208	0.153	0.116	0.089	UNION SPRINGS 9 S
18469	WdmFinal	al018469.wdm	9	34.567	-85.613	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	51.99	53.18	0.045	0.080	0.141	0.191	0.202	0.221	0.225	0.204	0.174	0.119	0.084	0.059	VALLEY HEAD
18517	WdmFinal	al018517.wdm	9	33.739	-88.128	COMPUTED	PMET	'1970/01/01'	'2004/12/31'	35	64.1	63.68	0.079	0.117	0.178	0.222	0.240	0.239	0.253	0.229	0.202	0.142	0.104	0.082	VERNON
18867	WdmFinal	al018867.wdm	9	31.651	-87.71	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	67.92	67.29	0.071	0.121	0.185	0.217	0.250	0.257	0.257	0.242	0.225	0.167	0.128	0.088	WHATLEY
30064	WdmFinal	ar030064.wdm	9	35.929	-91.058	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	73.75	73.49	0.086	0.123	0.213	0.272	0.266	0.307	0.293	0.258	0.213	0.163	0.129	0.088	ALICIA 2NNE
30130	WdmFinal	ar030130.wdm	9	34.796	-92.842	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	72.32	72.32	0.096	0.139	0.214	0.253	0.242	0.272	0.292	0.265	0.222	0.157	0.127	0.094	ALUM FORK
30220	WdmFinal	ar030220.wdm	9	34.143	-93.059	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	72.97	73.13	0.097	0.143	0.218	0.257	0.244	0.277	0.290	0.266	0.226	0.161	0.128	0.095	ARKADELPHIA 2 N
30240	WdmFinal	ar030240.wdm	9	34.025	-91.344	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	75.96	75.78	0.105	0.144	0.218	0.262	0.262	0.291	0.290	0.259	0.236	0.169	0.139	0.112	ARKANSAS POST
30458	WdmFinal	ar030458.wdm	9	35.831	-91.794	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	73.13	73.12	0.090	0.130	0.217	0.271	0.261	0.297	0.286	0.256	0.212	0.157	0.128	0.093	BATESVILLE LIVESTOCK
30536	WdmFinal	ar030536.wdm	9	35.458	-91.056	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	72.74	72.64	0.085	0.125	0.209	0.268	0.265	0.298	0.290	0.260	0.213	0.155	0.127	0.089	BEEDEVILLE 4 NE
30582	WdmFinal	ar030582.wdm	9	34.568	-92.601	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	72.36	71.23	0.092	0.135	0.212	0.254	0.239	0.271	0.283	0.262	0.219	0.155	0.123	0.092	BENTON
30586	WdmFinal	ar030586.wdm	9	36.322	-94.215	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	71.63	71.86	0.090	0.122	0.201	0.260	0.237	0.273	0.286	0.269	0.228	0.167	0.129	0.094	BENTONVILLE 4 S
30764	WdmFinal	ar030764.wdm	9	34.57	-93.195	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	67.61	67.41	0.078	0.112	0.184	0.227	0.236	0.259	0.291	0.264	0.215	0.149	0.115	0.082	BLAKELY MOUNTAIN DAM
30798	WdmFinal	ar030798.wdm	9	35.116	-93.651	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	73.72	73.44	0.085	0.126	0.207	0.269	0.255	0.281	0.291	0.274	0.233	0.166	0.133	0.091	BLUE MOUNTAIN DAM
30806	WdmFinal	ar030806.wdm	9	35.924	-89.904	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	70.79	71.08	0.075	0.110	0.200	0.260	0.264	0.295	0.283	0.248	0.211	0.165	0.132	0.090	BLYTHEVILLE
30832	WdmFinal	ar030832.wdm	9	35.093	-93.926	COMPUTED	PMET	'1979/01/01'	'2005/12/31'	27	78.45	78.45	0.095	0.130	0.227	0.277	0.268	0.292	0.314	0.307	0.251	0.178	0.141	0.095	BOONEVILLE 3 SSE
30936	WdmFinal	ar030936.wdm	9	34.882	-91.215	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	68.28	68.32	0.074	0.108	0.195	0.240	0.247	0.284	0.278	0.250	0.217	0.147	0.116	0.084	BRINKLEY
31020	WdmFinal	ar031020.wdm	9	36.365	-92.578	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	71.55	71.55	0.063	0.109	0.202	0.276	0.260	0.277	0.296	0.268	0.230	0.163	0.125	0.077	BULL SHOALS DAM
31140	WdmFinal	ar031140.wdm	9	33.305	-92.485	COMPUTED	PMET	'1986/01/01'	'2006/12/31'	21	72.37	72.37	0.108	0.137	0.209	0.254	0.245	0.259	0.285	0.261	0.227	0.161	0.127	0.101	CALION LOCK & DAM
31152	WdmFinal	ar031152.wdm	9	33.59	-92.824	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	71.81	71.57	0.103	0.137	0.208	0.249	0.241	0.260	0.279	0.258	0.222	0.159	0.128	0.103	CAMDEN 1
31191	WdmFinal	ar031191.wdm	9	33.915	-91.771	COMPUTED	PMET	'1999/01/01'	'2006/12/31'	8	77.25	77.23	0.115	0.134	0.230	0.274	0.258	0.281	0.299	0.271	0.241	0.169	0.142	0.118	CANE CREEK STATE PARK
31442	WdmFinal	ar031442.wdm	9	34.693	-91.298	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	68.29	68.15	0.074	0.108	0.196	0.242	0.245	0.283	0.282	0.250	0.210	0.146	0.116	0.083	CLARENDON
31457	WdmFinal	ar031457.wdm	9	35.533	-93.404	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	74.69	74.68	0.086	0.129	0.209	0.272	0.258	0.281	0.298	0.279	0.239	0.169	0.136	0.093	CLARKSVILLE 6 NE
31459	WdmFinal	ar031459.wdm	9	35.456	-93.442	COMPUTED	PMET	'1994/01/01'	'2006/12/31'	13	72.34	72.34	0.081	0.122	0.202	0.270	0.251	0.266	0.280	0.283	0.242	0.159	0.126	0.091	CLARKSVILLE 2
31596	WdmFinal	ar031596.wdm	9	35.084	-92.429	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	71.99	71.83	0.094	0.132	0.197	0.249	0.244	0.281	0.283	0.270	0.222	0.166	0.126	0.093	CONWAY
31632	WdmFinal	ar031632.wdm	9	36.42	-90.586	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	72.3	72.06	0.078	0.115	0.200	0.270	0.269	0.300	0.288	0.262	0.217	0.162	0.123	0.080	CORNING
31730	WdmFinal	ar031730.wdm	9	33.111	-91.948	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	69.5	69.46	0.098	0.133	0.197	0.241	0.238	0.257	0.265	0.247	0.218	0.160	0.124	0.101	CROSSETT 2 SSE
31838	WdmFinal	ar031838.wdm	9	35.234	-93.168	COMPUTED	PMET	'1970/01/01'	'2004/12/31'	35	73.66	73.19	0.084	0.125	0.204	0.270	0.251	0.283	0.286	0.273	0.236	0.167	0.133	0.090	DARDANELLE
31900	WdmFinal	ar031900.wdm	9	35.827	-93.204	COMPUTED	PMET	'1976/01/01'	'2006/12/31'	31	65.34	65.34	0.073	0.106	0.176	0.240	0.222	0.248	0.265	0.253	0.217	0.148	0.117	0.079	DEER
31948	WdmFinal	ar031948.wdm	9	34.046	-94.348	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	77.79	78.18	0.097	0.138	0.215	0.268	0.255	0.295	0.313	0.305	0.242	0.191	0.138	0.106	DEQUEEN
31962	WdmFinal	ar031962.wdm	9	33.56	-91.385	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	75.26	75.17	0.100	0.141	0.215	0.260	0.265	0.292	0.287	0.259	0.234	0.166	0.137	0.111	DERMOTT 3 NE
31968	WdmFinal	ar031968.wdm	9	34.977	-91.498	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	68.15	67.6	0.072	0.106	0.190	0.239	0.246	0.281	0.277	0.248	0.213	0.147	0.115	0.083	DES ARC
32148	WdmFinal	ar032148.wdm	9	33.885	-91.532	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	78.31	78.01	0.109	0.149	0.230	0.271	0.271	0.297	0.290	0.265	0.240	0.173	0.146	0.119	DUMAS
32300	WdmFinal	ar032300.wdm	9	33.221	-92.814	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	70.12	71.07	0.100	0.135	0.199	0.242	0.241	0.264	0.276	0.255	0.226	0.164	0.128	0.102	EL DORADO GOODWIN FLD
32355	WdmFinal	ar032355.wdm	9	33.114	-91.263	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	81.38	81.86	0.092	0.141	0.234	0.287	0.305	0.306	0.304	0.275	0.254	0.196	0.162	0.129	EUDORA
32356	WdmFinal	ar032356.wdm	9	36.416	-93.792	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	73.84	73.84	0.089	0.134	0.209	0.268	0.247	0.277	0.290	0.275	0.228	0.172	0.138	0.096	EUREKA SPRINGS 3 WNW
32366	WdmFinal	ar032366.wdm	9	36.081	-91.614	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	67.39	67.13	0.084	0.120	0.194	0.247	0.235	0.267	0.271	0.248	0.199	0.146	0.112	0.078	EVENING SHADE 1 NNE
32444	WdmFinal	ar032444.wdm	9	36.101	-94.174	COMPUTED	PMET	'1970/01/01'	'2002/12/31'	33	74.88	74.88	0.095	0.134	0.210	0.270	0.247	0.284	0.298	0.282	0.235	0.172	0.133	0.097	FAYETTEVILLE EXP STN
32540	WdmFinal	ar032540.wdm	9	33.823	-92.432	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	68.28	69.81	0.096	0.132	0.199	0.239	0.238	0.257	0.274	0.255	0.219	0.159	0.124	0.100	FORDYCE
32574	WdmFinal	ar032574.wdm	9	35.333	-94.363	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	75.52	75.52	0.090	0.127	0.212	0.258	0.259	0.282	0.310	0.301	0.241	0.170	0.136	0.091	FORT SMITH REGIONAL AP
32794	WdmFinal	ar032794.wdm	9	35.991	-92.715	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	67.9	67.58	0.059	0.101	0.184	0.264	0.244	0.272	0.277	0.257	0.216	0.154	0.118	0.073	GILBERT
32930	WdmFinal	ar032930.wdm	9	36.426	-94.448	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	70.45	70.36	0.079	0.119	0.201	0.260	0.228	0.270	0.285	0.270	0.225	0.162	0.123	0.086	GRAVETTE
32962	WdmFinal	ar032962.wdm	9	35.235	-92.362	COMPUTED	PMET	'1970/01/01'	'2003/12/31'	34	70.18	69.96	0.088	0.126	0.197	0.240	0.236	0.275	0.284	0.266	0.214	0.159	0.122	0.089	GREENBRIER
32978	WdmFinal	ar032978.wdm	9	35.521	-92	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	69.69	69.35	0.082	0.120	0.202	0.250	0.250	0.285	0.277	0.249	0.203	0.149	0.122	0.086	GREERS FERRY DAM
33101	WdmFinal	ar033101.wdm	9	33.512	-92.437	COMPUTED	PMET	'1999/01/01'	'2006/12/31'	8	70.36	70.36	0.110	0.125	0.206	0.259	0.237	0.237	0.271	0.262	0.219	0.156	0.127	0.099	HAMPTON 2ESE
33132	WdmFinal	ar033132.wdm	9	36.275	-91.506	COMPUTED	PMET	'2000/01/01'	'2006/12/31'	7	68.65	68.65	0.089	0.114	0.201	0.274	0.245	0.274	0.272	0.247	0.210	0.138	0.110	0.076	HARDY
33165	WdmFinal	ar033165.wdm	9	36.267	-93.157	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	69.37	69.46	0.085	0.122	0.192	0.255	0.237	0.260	0.275	0.253	0.214	0.163	0.133	0.091	HARRISON BOONE CNTY AP
